UniqueID;CICLO;ANIO;SEMESTRE;EDAD;SEXO;PROVINCIA;TIPOCOLEGIO;COLEEXC;COLPRE;COLPRIV;EXADMISION;ESCALA;MODALIDAD;DISTRITO;PROVINCIA;DEPARTAMENTO;DISTANCIA;FILOSOFIA;ACTIVIDADES;LENGUAJE;REALIDADNACIONAL;METODOSDEESTUDIO;INTRODUCCIONINGENIERIA;GEOMETRIAANALITICA;MATEMATICADISCRETA;APROBADO
677;20122;2012;2;18;1;0;PRIVADO;0;0;1;0.378;15;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;15.844;15;11;12;12;11;14;12;12;1
678;20122;2012;2;17;1;0;PRIVADO;1;0;1;0.3;14;CONCURSO ORDINARIO DE ADMISION;PUEBLO LIBRE;LIMA;LIMA;13.839;14;13;8;9;7;8;0;3;0
680;20122;2012;2;17;1;0;ESTATAL;0;0;0;0.338;14;CONCURSO ORDINARIO DE ADMISION;SANTIAGO DE SURCO;LIMA;LIMA;8.166;16;14;13;11;13;15;3;10;0
681;20122;2012;2;18;1;0;PRIVADO;0;0;1;0.2;14;CONCURSO ORDINARIO DE ADMISION;LA VICTORIA;LIMA;LIMA;8.151;16;16;11;13;13;13;5;9;0
682;20122;2012;2;19;1;0;ESTATAL;0;0;0;0.295;13;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;8.698;14;0;8;9;10;12;10;11;0
683;20122;2012;2;21;1;0;PRIVADO;0;0;1;0.285;15;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;10.313;15;15;12;13;17;12;9;14;0
684;20122;2012;2;19;1;0;ESTATAL;0;0;0;0.377;15;CONCURSO ORDINARIO DE ADMISION;INDEPENDENCIA;LIMA;LIMA;15.187;15;13;10;11;12;14;11;12;0
686;20122;2012;2;18;1;0;PRIVADO;0;0;1;0.308;15;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;17.376;13;14;10;12;13;12;4;8;0
687;20122;2012;2;18;1;0;ESTATAL RELIGIOSO;0;0;0;0.198;15;CONCURSO ORDINARIO DE ADMISION;BREÑA;LIMA;LIMA;12.5;15;14;8;11;8;11;5;10;0
688;20122;2012;2;20;1;0;ESTATAL MILITAR;0;0;0;0.397;15;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;9.457;16;16;13;11;14;14;5;11;0
690;20122;2012;2;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.355;15;CONCURSO ORDINARIO DE ADMISION;CALLAO;CALLAO;CALLAO;18.374;15;13;10;12;14;12;13;14;0
692;20122;2012;2;17;0;0;ESTATAL;0;0;0;0.176;13;CONCURSO ORDINARIO DE ADMISION;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;17.413;14;18;10;11;8;12;2;7;0
693;20122;2012;2;19;1;0;PRE-UNIVERSITARIO;0;1;1;0.252;15;CONCURSO ORDINARIO DE ADMISION;LOS OLIVOS;LIMA;LIMA;19.868;10;11;9;11;10;10;1;3;0
695;20122;2012;2;16;1;0;ESTATAL;1;0;0;0.252;13;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;4.077;14;16;9;11;10;12;2;7;0
696;20122;2012;2;17;1;0;PRIVADO;0;0;1;0.285;13;CONCURSO ORDINARIO DE ADMISION;SAN BORJA;LIMA;LIMA;7.864;14;14;10;11;9;11;5;11;0
697;20122;2012;2;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.536;14;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;4.286;15;0;9;11;9;9;12;13;0
698;20122;2012;2;17;1;0;PRIVADO;0;0;1;0.353;15;CONCURSO ORDINARIO DE ADMISION;CHORRILLOS;LIMA;LIMA;17.177;15;12;10;11;10;13;1;5;0
700;20122;2012;2;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.253;15;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;0.732;14;18;12;12;14;13;9;12;0
701;20122;2012;2;18;0;0;PRIVADO;0;0;1;0.367;13;CONCURSO ORDINARIO DE ADMISION;CALLAO;CALLAO;CALLAO;21.632;16;0;11;13;15;12;11;12;0
702;20122;2012;2;19;1;0;PRIVADO;0;0;1;0.243;15;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;13.96;14;16;13;11;11;15;3;11;0
703;20122;2012;2;17;1;0;ESTATAL;0;0;0;0.235;15;CONCURSO ORDINARIO DE ADMISION;VILLA EL SALVADOR;LIMA;LIMA;16.049;15;13;11;11;11;11;1;2;0
706;20122;2012;2;18;1;0;PRIVADO;0;0;1;0.329;15;CONCURSO ORDINARIO DE ADMISION;CHORRILLOS;LIMA;LIMA;14.73;14;8;9;8;6;7;1;7;0
707;20122;2012;2;17;1;0;ESTATAL;0;0;0;0.263;14;CONCURSO ORDINARIO DE ADMISION;CHORRILLOS;LIMA;LIMA;16.814;14;17;12;12;12;12;3;11;0
708;20122;2012;2;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.288;14;CONCURSO ORDINARIO DE ADMISION;SANTA ROSA;LIMA;LIMA;38.285;13;14;13;11;10;12;5;8;0
709;20122;2012;2;16;1;0;ESTATAL;0;0;0;0.313;14;CONCURSO ORDINARIO DE ADMISION;CALLAO;CALLAO;CALLAO;21.373;16;11;14;12;11;14;11;12;1
710;20122;2012;2;19;1;0;ESTATAL;0;0;0;0.305;15;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;9.522;13;14;10;11;10;12;2;6;0
712;20122;2012;2;17;1;0;PRIVADO RELIGIOSO;0;0;1;0.345;15;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;1.343;15;14;15;13;16;13;9;10;0
713;20122;2012;2;16;1;0;PRIVADO RELIGIOSO;0;0;1;0.342;14;CONCURSO ORDINARIO DE ADMISION;LA PERLA;CALLAO;CALLAO;18.443;14;12;9;11;9;12;1;7;0
714;20122;2012;2;18;0;0;PRE-UNIVERSITARIO;0;1;1;0.345;13;CONCURSO ORDINARIO DE ADMISION;CALLAO;CALLAO;CALLAO;18.37;14;15;10;8;13;10;1;3;0
715;20122;2012;2;16;1;0;PRIVADO;0;0;1;0.189;11;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;4.027;12;14;9;2;7;7;0;6;0
716;20122;2012;2;17;1;0;PRIVADO;0;0;1;0.287;15;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;11.842;15;12;11;7;14;14;15;13;0
717;20122;2012;2;19;1;0;ESTATAL;0;0;0;0.199;14;CONCURSO ORDINARIO DE ADMISION;VENTANILLA;CALLAO;CALLAO;15.781;11;0;8;7;8;7;0;4;0
718;20122;2012;2;18;1;0;PRIVADO;0;0;1;0.201;15;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;7.204;5;4;5;1;2;8;1;3;0
719;20122;2012;2;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.308;15;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;4.412;14;12;11;11;10;11;5;8;0
720;20122;2012;2;17;1;0;ESTATAL;1;0;0;0.438;14;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;4.644;16;14;11;11;14;12;7;9;0
721;20122;2012;2;17;0;0;PRIVADO;0;0;1;0.164;15;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;9.488;13;16;10;11;14;14;2;6;0
722;20122;2012;2;17;0;0;ESTATAL;0;0;0;0.133;14;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;6.51;14;11;12;9;11;16;2;5;0
723;20122;2012;2;27;1;1;NO ESCOLARIZADO;0;0;0;0.384;15;CONCURSO ORDINARIO DE ADMISION;RIMAC;LIMA;LIMA;10.992;16;16;13;13;14;15;14;11;1
724;20122;2012;2;17;0;0;OTROS;0;0;0;0.157;13;CONCURSO ORDINARIO DE ADMISION;LURIGANCHO (CHOSICA);LIMA;LIMA;30.822;14;15;14;12;11;13;1;4;0
725;20122;2012;2;21;1;0;ESTATAL;0;0;0;0.4311;13;EXONERADO CENTRO PREUNIVERSITARIO;LA MOLINA;LIMA;LIMA;1.572;12;14;14;4;9;12;13;13;0
726;20122;2012;2;17;0;0;ESTATAL;0;0;0;0.3194;15;EXONERADO CENTRO PREUNIVERSITARIO;LA VICTORIA;LIMA;LIMA;7.984;10;10;10;2;6;9;0;2;0
727;20122;2012;2;17;0;0;ESTATAL;0;0;0;0.2748;15;EXONERADO CENTRO PREUNIVERSITARIO;SAN MARTIN DE PORRES;LIMA;LIMA;15.938;0;0;2;2;2;2;0;3;0
728;20122;2012;2;17;1;0;PRIVADO;0;0;1;0.3792;15;EXONERADO CENTRO PREUNIVERSITARIO;SANTA ANITA;LIMA;LIMA;4.455;15;14;12;12;14;12;10;13;0
729;20122;2012;2;17;0;1;ESTATAL;0;0;0;0.2944;14;EXONERADO CENTRO PREUNIVERSITARIO;JESUS MARIA;LIMA;LIMA;12.373;17;17;13;13;17;15;4;11;0
730;20122;2012;2;22;1;0;ESTATAL;0;0;0;0.2588;15;EXONERADO CENTRO PREUNIVERSITARIO;LURIGANCHO (CHOSICA);LIMA;LIMA;8.082;14;11;7;12;7;13;0;3;0
731;20122;2012;2;19;1;0;ESTATAL;0;0;0;0.3356;15;EXONERADO CENTRO PREUNIVERSITARIO;SAN JUAN DE MIRAFLORES;LIMA;LIMA;11.112;16;9;6;3;9;5;0;2;0
732;20122;2012;2;18;1;0;PRIVADO;0;0;1;0.2544;14;EXONERADO CENTRO PREUNIVERSITARIO;LA MOLINA;LIMA;LIMA;3.58;14;12;10;10;11;12;1;6;0
733;20122;2012;2;17;1;0;ESTATAL;0;0;0;0.53695;14;EXONERADO CENTRO PREUNIVERSITARIO;SANTA ANITA;LIMA;LIMA;3.206;14;1;12;11;9;13;4;9;0
734;20122;2012;2;40;0;0;PRE-UNIVERSITARIO;0;1;1;0.551428571;13;EXONERADO GRADO/TITULO PROF.;CALLAO;CALLAO;CALLAO;21.711;17;14;15;13;18;15;12;14;1
735;20122;2012;2;18;1;0;ESTATAL RELIGIOSO;1;0;0;0.338571429;15;EXONERADO TERCIO SUPERIOR;ATE;LIMA;LIMA;11;16;12;14;11;10;13;3;8;0
736;20122;2012;2;18;1;0;PRIVADO;0;0;1;0.462857143;15;EXONERADO TERCIO SUPERIOR;ATE;LIMA;LIMA;11.319;16;15;13;12;16;15;7;11;0
744;20131;2013;1;18;1;0;PRIVADO;0;0;1;0.46;15;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;7.632;13;12;16;16;14;13;17;13;1
745;20131;2013;1;18;1;0;PRIVADO;0;0;1;0.15;15;CONCURSO ORDINARIO DE ADMISION;PUENTE PIEDRA;LIMA;LIMA;27.791;9;13;8;11;11;12;3;4;0
746;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.186;14;CONCURSO ORDINARIO DE ADMISION;LOS OLIVOS;LIMA;LIMA;16.938;13;-1;18;15;12;12;6;9;0
748;20131;2013;1;16;0;0;PRIVADO;0;0;1;0.131;15;CONCURSO ORDINARIO DE ADMISION;PACHACAMAC;LIMA;LIMA;13.359;8;13;11;14;14;10;2;2;0
749;20131;2013;1;17;0;0;PRE-UNIVERSITARIO;0;1;1;0.401;10;CONCURSO ORDINARIO DE ADMISION;LOS OLIVOS;LIMA;LIMA;20.149;16;13;17;17;17;15;13;13;1
750;20131;2013;1;18;1;0;PRIVADO;1;0;1;0.43;15;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;11.25;14;14;12;11;13;13;15;12;1
751;20131;2013;1;21;1;0;PRIVADO;0;0;1;0.274;15;CONCURSO ORDINARIO DE ADMISION;LIMA;LIMA;LIMA;13.566;12;13;5;12;11;11;0;1;0
752;20131;2013;1;18;1;0;OTROS;0;0;0;0.449;13;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;4.643;8;14;13;7;12;10;10;6;0
753;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.221;15;CONCURSO ORDINARIO DE ADMISION;SANTIAGO DE SURCO;LIMA;LIMA;12.016;12;13;11;14;13;13;10;9;0
754;20131;2013;1;20;1;0;ESTATAL;0;0;0;0.387;14;CONCURSO ORDINARIO DE ADMISION;LOS OLIVOS;LIMA;LIMA;17.911;6;5;4;8;8;5;2;3;0
755;20131;2013;1;17;0;0;ESTATAL;0;0;0;0.356;14;CONCURSO ORDINARIO DE ADMISION;SANTIAGO DE SURCO;LIMA;LIMA;11.525;16;18;15;16;16;15;17;14;1
757;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.283;14;CONCURSO ORDINARIO DE ADMISION;LA VICTORIA;LIMA;LIMA;7.89;9;0;7;2;9;2;2;3;0
758;20131;2013;1;18;1;1;PRIVADO;0;0;1;0.269;15;CONCURSO ORDINARIO DE ADMISION;HUANTA;HUANTA;AYACUCHO;11;11;17;3;14;11;11;1;3;0
759;20131;2013;1;19;1;0;ESTATAL RELIGIOSO;0;0;0;0.528;14;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;10.38;16;15;14;15;13;13;17;15;1
761;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.336;14;CONCURSO ORDINARIO DE ADMISION;LOS OLIVOS;LIMA;LIMA;17.233;15;11;11;15;12;12;9;8;0
762;20131;2013;1;19;1;0;PRIVADO RELIGIOSO;0;0;1;0.446;15;CONCURSO ORDINARIO DE ADMISION;VENTANILLA;CALLAO;CALLAO;27.721;18;-1;17;15;16;19;18;16;0
763;20131;2013;1;16;1;0;ESTATAL;0;0;0;0.139;15;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;10.414;12;12;8;14;12;12;0;4;0
764;20131;2013;1;18;1;0;PRIVADO;0;0;1;0.216;15;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;20.205;12;15;11;8;12;12;2;7;0
765;20131;2013;1;18;1;0;PRIVADO;0;0;1;0.344;15;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;6.281;12;13;10;12;12;9;7;10;0
766;20131;2013;1;19;1;0;PRIVADO;0;0;1;0.558;15;CONCURSO ORDINARIO DE ADMISION;COMAS;LIMA;LIMA;20.834;8;14;11;9;14;10;7;10;0
767;20131;2013;1;18;1;0;ESTATAL;0;0;0;0.151;15;CONCURSO ORDINARIO DE ADMISION;COMAS;LIMA;LIMA;20.082;10;11;7;11;11;11;2;4;0
768;20131;2013;1;19;1;0;PRE-UNIVERSITARIO;0;1;1;0.23;14;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;1.104;16;15;14;16;16;14;10;11;0
769;20131;2013;1;17;1;0;NO ESCOLARIZADO;1;0;0;0.343;15;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;0.976;13;18;11;12;11;11;1;7;0
770;20131;2013;1;20;1;0;PRE-UNIVERSITARIO;0;1;1;0.346;16;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;14.908;13;13;10;14;13;13;3;8;0
771;20131;2013;1;16;1;0;ESTATAL;0;0;0;0.375;13;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;4.842;4;15;5;3;5;8;0;2;0
772;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.409;12;CONCURSO ORDINARIO DE ADMISION;SANTIAGO DE SURCO;LIMA;LIMA;11.346;15;15;12;13;14;14;18;14;1
773;20131;2013;1;21;1;0;ESTATAL;0;0;0;0.494;14;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;15.806;11;-1;16;17;14;14;8;9;0
774;20131;2013;1;17;1;1;PRIVADO;0;0;1;0.288;15;CONCURSO ORDINARIO DE ADMISION;CARABAYLLO;LIMA;LIMA;22.082;12;15;13;13;12;11;9;11;0
775;20131;2013;1;16;1;1;PRIVADO;0;0;1;0.483;14;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;3.34;13;13;12;16;13;12;9;8;0
776;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.205;14;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;4.294;2;0;3;9;0;11;2;1;0
777;20131;2013;1;18;1;0;PRIVADO;0;0;1;0.559;15;CONCURSO ORDINARIO DE ADMISION;VILLA MARIA DEL TRIUNFO;LIMA;LIMA;14.034;17;17;13;11;13;16;12;12;1
780;20131;2013;1;17;1;0;PRIVADO RELIGIOSO;0;0;1;0.297;13;CONCURSO ORDINARIO DE ADMISION;COMAS;LIMA;LIMA;19.827;13;12;11;11;13;12;2;6;0
781;20131;2013;1;18;1;0;PRIVADO;0;0;1;0.399;15;CONCURSO ORDINARIO DE ADMISION;LA PERLA;CALLAO;CALLAO;18.679;15;12;13;15;14;14;8;9;0
782;20131;2013;1;22;1;0;PRIVADO;0;0;1;0.289;13;CONCURSO ORDINARIO DE ADMISION;LOS OLIVOS;LIMA;LIMA;22.2;12;14;10;11;14;14;3;3;0
783;20131;2013;1;19;1;0;PRE-UNIVERSITARIO;0;1;1;0.227;14;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;5.733;11;13;9;9;11;11;0;3;0
784;20131;2013;1;19;1;0;PRE-UNIVERSITARIO;0;1;1;0.474;14;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;13.048;15;14;9;13;13;13;16;12;0
785;20131;2013;1;17;0;0;PRE-UNIVERSITARIO;1;1;1;0.47;15;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;0.909;15;17;17;15;16;17;17;16;1
787;20131;2013;1;16;0;0;ESTATAL;0;0;0;0.538;15;CONCURSO ORDINARIO DE ADMISION;SAN MARTIN DE PORRES;LIMA;LIMA;18.133;17;16;18;15;16;17;19;18;1
788;20131;2013;1;21;0;0;PRE-UNIVERSITARIO;0;1;1;0.653;14;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;9.685;14;18;11;17;15;14;6;7;0
789;20131;2013;1;18;1;0;ESTATAL;0;0;0;0.355;13;CONCURSO ORDINARIO DE ADMISION;SANTIAGO DE SURCO;LIMA;LIMA;8.797;13;12;14;13;13;12;6;9;0
790;20131;2013;1;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.512;13;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;7.632;15;15;15;17;15;14;19;18;1
791;20131;2013;1;20;1;0;PRE-UNIVERSITARIO;1;1;1;0.211;14;CONCURSO ORDINARIO DE ADMISION;SANTA ANITA;LIMA;LIMA;3.306;13;12;7;13;12;8;1;4;0
793;20131;2013;1;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.352;14;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;11.519;15;11;10;9;13;11;10;8;0
794;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;1;1;1;0.474;14;CONCURSO ORDINARIO DE ADMISION;VILLA EL SALVADOR;LIMA;LIMA;14.033;14;14;10;15;13;10;18;15;0
795;20131;2013;1;18;1;0;NO ESCOLARIZADO;0;0;0;0.552;13;CONCURSO ORDINARIO DE ADMISION;SANTIAGO DE SURCO;LIMA;LIMA;17.003;14;18;11;12;14;11;10;11;0
796;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.224;13;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE MIRAFLORES;LIMA;LIMA;12.009;12;12;12;11;13;15;10;6;0
798;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.218;13;CONCURSO ORDINARIO DE ADMISION;ATE;LIMA;LIMA;4.004;13;17;11;14;11;11;2;6;0
799;20131;2013;1;16;1;1;PRIVADO;0;0;1;0.346;13;CONCURSO ORDINARIO DE ADMISION;GROCIO PRADO;CHINCHA;ICA;11;14;14;12;15;13;12;12;12;1
800;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.484;13;CONCURSO ORDINARIO DE ADMISION;SAN JUAN DE LURIGANCHO;LIMA;LIMA;10.916;16;20;16;16;14;15;17;15;1
801;20131;2013;1;20;1;0;PRIVADO;0;0;1;0.342;14;CONCURSO ORDINARIO DE ADMISION;LA MOLINA;LIMA;LIMA;0.55;11;0;8;9;13;11;2;4;0
802;20131;2013;1;23;1;0;PRIVADO;1;0;1;0.3482;12;EXONERADO CENTRO PREUNIVERSITARIO;SAN BORJA;LIMA;LIMA;8.145;16;11;15;16;14;13;17;12;1
803;20131;2013;1;18;1;0;PRE-UNIVERSITARIO;0;1;1;0.3396;13;EXONERADO CENTRO PREUNIVERSITARIO;SANTA ANITA;LIMA;LIMA;4.378;11;14;7;14;13;7;11;7;0
804;20131;2013;1;20;1;0;PRIVADO;0;0;1;0.3266;13;EXONERADO CENTRO PREUNIVERSITARIO;SAN LUIS;LIMA;LIMA;5.977;13;11;13;15;13;13;2;10;0
806;20131;2013;1;17;0;0;PRIVADO;0;0;1;0.2526;14;EXONERADO CENTRO PREUNIVERSITARIO;CHORRILLOS;LIMA;LIMA;14.717;12;12;12;12;13;13;9;7;0
807;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.47;14;EXONERADO POR CONVENIO DE EXCELENCIA;EL AGUSTINO;LIMA;LIMA;5.249;11;13;12;13;14;13;11;14;1
809;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.33;13;EXONERADO POR CONVENIO DE EXCELENCIA;PUEBLO LIBRE;LIMA;LIMA;14.168;14;14;13;12;14;16;8;10;0
810;20131;2013;1;16;0;0;PRIVADO RELIGIOSO;0;0;1;0.482857143;13;EXONERADO POR CONVENIO DE EXCELENCIA;SAN MARTIN DE PORRES;LIMA;LIMA;16.703;16;14;17;18;16;14;12;14;1
811;20131;2013;1;17;1;0;PRIVADO RELIGIOSO;1;0;1;0.364285714;15;EXONERADO POR CONVENIO DE EXCELENCIA;SANTIAGO DE SURCO;LIMA;LIMA;10.414;12;12;13;15;11;13;10;8;0
812;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.327142857;14;EXONERADO POR CONVENIO DE EXCELENCIA;PUEBLO LIBRE;LIMA;LIMA;14.218;13;0;12;12;11;12;0;1;0
814;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.25018;15;EXONERADO POR PRIMERA ALTERNATIVA;MIRAFLORES;LIMA;LIMA;9.278;13;11;13;13;13;16;9;8;0
815;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.42712;13;EXONERADO POR PRIMERA ALTERNATIVA;ATE;LIMA;LIMA;2.758;14;13;15;13;14;14;7;6;0
816;20131;2013;1;16;0;0;PRE-UNIVERSITARIO;1;1;1;0.42734;13;EXONERADO POR PRIMERA ALTERNATIVA;LA MOLINA;LIMA;LIMA;0.525;17;13;14;15;15;12;12;10;0
818;20131;2013;1;16;1;0;PRIVADO RELIGIOSO;0;0;1;0.04404;12;EXONERADO POR PRIMERA ALTERNATIVA;LA VICTORIA;LIMA;LIMA;7.893;14;15;15;13;13;14;14;12;1
819;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.45512;15;EXONERADO POR PRIMERA ALTERNATIVA;BELLAVISTA;CALLAO;CALLAO;11.374;14;12;8;15;13;11;12;14;0
820;20131;2013;1;17;0;0;PRE-UNIVERSITARIO;1;1;1;0.32796;15;EXONERADO POR PRIMERA ALTERNATIVA;LURIGANCHO (CHOSICA);LIMA;LIMA;10.426;11;20;14;14;13;11;4;6;0
822;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;1;1;1;0.32349;15;EXONERADO POR PRIMERA ALTERNATIVA;SAN MIGUEL;LIMA;LIMA;16.639;15;15;15;14;14;11;9;12;0
823;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.37309;15;EXONERADO POR PRIMERA ALTERNATIVA;SAN MARTIN DE PORRES;LIMA;LIMA;12.936;15;15;15;15;14;13;10;10;0
824;20131;2013;1;16;1;0;PRIVADO;1;0;1;0.42047;13;EXONERADO POR PRIMERA ALTERNATIVA;SAN MIGUEL;LIMA;LIMA;17.277;13;15;16;13;12;11;6;9;0
825;20131;2013;1;16;0;0;PRIVADO;0;0;1;0.54811;13;EXONERADO POR PRIMERA ALTERNATIVA;ATE;LIMA;LIMA;4.817;17;19;17;17;17;15;17;17;1
826;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.34702;15;EXONERADO POR PRIMERA ALTERNATIVA;SANTA ANITA;LIMA;LIMA;5.314;13;14;10;14;12;11;5;8;0
827;20131;2013;1;17;1;0;PRIVADO RELIGIOSO;0;0;1;0.44392;13;EXONERADO POR PRIMERA ALTERNATIVA;LA VICTORIA;LIMA;LIMA;8.362;18;13;15;17;14;14;13;13;1
828;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.42138;14;EXONERADO POR PRIMERA ALTERNATIVA;LIMA;LIMA;LIMA;14.04;14;17;15;16;14;15;14;14;1
829;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.38851;15;EXONERADO POR PRIMERA ALTERNATIVA;LOS OLIVOS;LIMA;LIMA;18.262;10;14;11;11;12;11;3;7;0
830;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.00397;14;EXONERADO POR PRIMERA ALTERNATIVA;SANTIAGO DE SURCO;LIMA;LIMA;8.261;15;15;14;15;13;12;8;9;0
832;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.43887;15;EXONERADO POR PRIMERA ALTERNATIVA;JESUS MARIA;LIMA;LIMA;10.899;17;17;16;14;12;15;14;12;1
835;20131;2013;1;18;1;0;PRIVADO;0;0;1;0.39355;14;EXONERADO POR PRIMERA ALTERNATIVA;SAN MIGUEL;LIMA;LIMA;16.475;7;-1;12;8;12;12;1;2;0
836;20131;2013;1;16;1;1;PRIVADO;0;0;1;0.29942;14;EXONERADO POR PRIMERA ALTERNATIVA;CHANCAY;HUARAL;LIMA;11;8;13;12;14;14;12;4;5;0
837;20131;2013;1;17;1;1;PRIVADO;0;0;1;0.58451;16;EXONERADO POR PRIMERA ALTERNATIVA;CHINCHA ALTA;CHINCHA;ICA;11;15;14;14;14;13;13;10;11;0
838;20131;2013;1;16;0;0;PRE-UNIVERSITARIO;0;1;1;0.51709;14;EXONERADO POR PRIMERA ALTERNATIVA;INDEPENDENCIA;LIMA;LIMA;14.847;16;12;15;18;16;16;15;14;1
840;20131;2013;1;16;1;0;PRE-UNIVERSITARIO;0;1;1;0.47487;14;EXONERADO POR PRIMERA ALTERNATIVA;SAN MARTIN DE PORRES;LIMA;LIMA;16.859;7;0;6;14;11;9;9;8;0
842;20131;2013;1;16;1;0;PRIVADO;0;0;1;0.02335;12;EXONERADO POR PRIMERA ALTERNATIVA;BELLAVISTA;CALLAO;CALLAO;17.078;14;15;11;14;12;11;1;5;0
843;20131;2013;1;17;1;0;PRE-UNIVERSITARIO;0;1;1;0.41691;15;EXONERADO POR PRIMERA ALTERNATIVA;ATE;LIMA;LIMA;8.442;13;15;14;16;14;12;12;11;1
844;20131;2013;1;17;1;0;PRIVADO;0;0;1;0.46302;13;EXONERADO POR PRIMERA ALTERNATIVA;SAN JUAN DE LURIGANCHO;LIMA;LIMA;7.361;14;12;15;12;13;14;12;10;0
